2022,01,수원시,합계,374351,570969016,68974881568,120.8
2022,01,수원시,주택용,289934,165392632,19575760166,118.4
2022,01,수원시,일반용,55692,300713950,37910041286,126.1
2022,01,수원시,심 야,2588,5801611,447855636,77.2
2022,01,시흥시,가로등,11937,3151763,361055352,114.6
2022,01,시흥시,교육용,171,6873851,696450294,101.3
2022,01,시흥시,농사용,5900,2468710,128482466,52
2022,01,시흥시,주택용,114944,74199826,8526226708,114.9
2022,01,시흥시,일반용,26835,101452666,13386693147,132
2022,01,시흥시,심 야,1220,4139421,318207044,76.9
2022,01,시흥시,산업용,9270,279442354,33891733511,121.3
2022,01,시흥시,합계,170277,471728591,57308848522,121.5
2022,01,안산시,농사용,5286,3610626,178629704,49.5
2022,01,안산시,교육용,205,11436297,1070880944,93.6
2022,01,안산시,가로등,16694,3107955,342299704,110.1
2022,01,안산시,산업용,4624,512132421,61830531909,120.7
2022,01,안산시,합계,294236,748173940,90304548154,120.7
2022,01,안산시,주택용,234504,89243475,10369190168,116.2
2022,01,안산시,일반용,31091,123732481,16136704977,130.4
2022,01,안산시,심 야,1832,4910685,376310748,76.6
2022,01,안성시,농사용,18141,29745333,1393226599,46.8
2022,01,안성시,교육용,106,7012458,655122369,93.4
2022,01,안성시,가로등,19379,1655250,176344039,106.5
2022,01,안성시,산업용,3567,186360488,22816771204,122.4
2022,01,안성시,심 야,10676,25005443,1893077798,75.7
2022,01,안성시,일반용,16991,70022327,8909842414,127.2
2022,01,안성시,주택용,68969,27400263,3232253149,118
2022,01,안성시,합계,137829,347201562,39076637572,112.5
2022,01,안양시,농사용,170,76161,3750833,49.2
2022,01,안양시,교육용,164,8391199,811534440,96.7
2022,01,안양시,가로등,3950,2196422,245460032,111.8
2022,01,안양시,산업용,1725,43618850,5601980631,128.4
2022,01,안양시,합계,131533,276921745,33749136017,121.9
2022,01,안양시,주택용,101333,73168120,8514985790,116.4
2022,01,안양시,일반용,23571,148253413,18472354214,124.6
2022,01,안양시,심 야,620,1217580,99070077,81.4
2022,01,양주시,가로등,14756,2811755,304976908,108.5
2022,01,양주시,교육용,92,4338499,416507700,96
2022,01,양주시,농사용,9030,11546821,544321988,47.1
2022,01,양주시,산업용,5194,118619336,14499511096,122.2
2022,01,양주시,심 야,4147,13342636,997598396,74.8
2022,01,양주시,일반용,17500,67404822,8573134181,127.2
2022,01,양주시,주택용,46191,33248929,4007699223,120.5
2022,01,양주시,합계,96910,251312798,29343749492,116.8
2022,01,양평군,심 야,12005,39047849,2951165178,75.6
2022,01,양평군,일반용,14169,36905063,4706810673,127.5
2022,01,양평군,주택용,63642,18386157,2704559512,147.1
2022,01,양평군,합계,127247,121782929,12783629587,105
2022,01,양평군,가로등,17159,1095223,118366237,108.1
2022,01,양평군,교육용,65,2297897,217588449,94.7
2022,01,양평군,농사용,17663,12251131,606455415,49.5
2022,01,양평군,산업용,2544,11799609,1478684123,125.3
2022,01,여주시,주택용,50480,15610492,2031355206,130.1
2022,01,여주시,일반용,11290,39805391,5184306296,130.2
2022,01,여주시,심 야,8150,25303517,1898131010,75
2022,01,여주시,산업용,2056,47708414,5743420044,120.4
2022,01,여주시,농사용,15471,23772698,1135973360,47.8
2022,01,여주시,교육용,85,3014644,278514463,92.4
2022,01,여주시,가로등,12248,1300271,148068621,113.9
2022,01,여주시,합계,99780,156515427,16419769000,104.9
2022,01,연천군,주택용,22934,5898270,788664675,133.7
2022,01,연천군,일반용,5294,20194415,2521885872,124.9
2022,01,연천군,심 야,3838,12076374,900888030,74.6
2022,01,연천군,산업용,786,19272047,2398075169,124.4
2022,01,연천군,농사용,8889,8753262,423664569,48.4
2022,01,연천군,교육용,45,946975,87556661,92.5
2022,01,연천군,가로등,6373,566948,63375851,111.8
2022,01,연천군,합계,48159,67708291,7184110827,106.1
2022,01,오산시,가로등,2666,934040,104890468,112.3
2022,01,오산시,교육용,80,4436893,421882241,95.1
2022,01,오산시,합계,75009,137154292,16382161108,119.4
2022,01,오산시,주택용,56974,32554630,3689397591,113.3
2022,01,오산시,일반용,12452,46541036,5967553021,128.2
2022,01,오산시,심 야,813,2160882,165699488,76.7
2022,01,오산시,산업용,984,49860301,6000118599,120.3
2022,01,오산시,농사용,1040,666510,32619700,48.9
2022,01,용인시,가로등,28019,5816156,642274442,110.4
2022,01,용인시,주택용,164077,151434969,19094380592,126.1
2022,01,용인시,일반용,45770,288287884,36724317862,127.4
2022,01,용인시,심 야,8722,27347706,2068992075,75.7
2022,01,용인시,산업용,5054,493653824,54311534528,110
2022,01,용인시,농사용,12638,21856036,1033183295,47.3
2022,01,용인시,교육용,306,22466718,2118685722,94.3
2022,01,용인시,합계,264586,1010863293,115993368516,114.7
2022,01,의왕시,가로등,1867,1182680,130780352,110.6
2022,01,의왕시,교육용,44,2393112,225216429,94.1
2022,01,의왕시,농사용,1703,1269338,61272294,48.3
2022,01,의왕시,산업용,624,14836891,1942471218,130.9
2022,01,의왕시,심 야,379,1417081,106258126,75
2022,01,의왕시,일반용,6465,40674305,5192190068,127.7
2022,01,의왕시,주택용,23291,21938205,2642650675,120.5
